file,concept,rank,score,var_name,var_label
cfps2014comm_201906.dta,K_fixed_asset,5,1,cc502,猪肉最低价格（元/斤）
cfps2014comm_201906.dta,K_fixed_asset,6,1,cc503,牛肉最高价格（元/斤）
cfps2014comm_201906.dta,K_fixed_asset,7,1,cc504,牛肉最低价格（元/斤）
cfps2014comm_201906.dta,K_fixed_asset,8,1,cc505,鸡蛋最高价格（元/斤）
cfps2014comm_201906.dta,K_fixed_asset,9,1,cc506,鸡蛋最低价格（元/斤）
cfps2014comm_201906.dta,K_fixed_asset,10,1,ch1,农业劳动力比例 (%)
cfps2014comm_201906.dta,K_fixed_asset,11,1,ch101,女性劳动力比例 (%)
cfps2014comm_201906.dta,K_fixed_asset,12,1,ch3,建房大工价格（元/天）
cfps2014comm_201906.dta,K_fixed_asset,13,1,ch301,建房小工价格（元/天）
cfps2014comm_201906.dta,K_fixed_asset,14,1,ch302,农忙雇工价格(元/天)
cfps2014comm_201906.dta,K_fixed_asset,15,1,ch4,农业总产值（万元）
cfps2014comm_201906.dta,K_fixed_asset,16,1,ch5,非农业总产值（万元）
cfps2014comm_201906.dta,K_fixed_asset,17,1,ch6,人均纯收入（元）
cfps2014comm_201906.dta,K_fixed_asset,18,1,cid10,村居样本代码2010
cfps2014comm_201906.dta,K_fixed_asset,19,1,cid14,村居样本代码
cfps2014comm_201906.dta,K_fixed_asset,20,1,cj1,最大医疗点面积（平方米）
cfps2014comm_201906.dta,K_fixed_asset,21,1,ck101,征地面积(亩)
cfps2014comm_201906.dta,K_fixed_asset,22,1,ck102,征地价格(元/亩)
cfps2014comm_201906.dta,K_fixed_asset,23,1,ck2,财政总收入(万元)
cfps2014comm_201906.dta,K_fixed_asset,24,1,ck202,村集体经济收入(万元)
cfps2014comm_201906.dta,K_fixed_asset,25,1,ck203,土地/房屋出租收入(万元)
cfps2014comm_201906.dta,L_labor,1,3,ch1,农业劳动力比例 (%)
cfps2014comm_201906.dta,L_labor,2,3,ch101,女性劳动力比例 (%)
cfps2014comm_201906.dta,L_labor,3,3,ch302,农忙雇工价格(元/天)
cfps2014comm_201906.dta,L_labor,4,1,ca5,行政区划面积
cfps2014comm_201906.dta,L_labor,5,1,ca501,行政区划面积变化
cfps2014comm_201906.dta,L_labor,6,1,ca502,行政区划面积变化年（年）
cfps2014comm_201906.dta,L_labor,7,1,cc501,猪肉最高价格（元/斤）
cfps2014comm_201906.dta,L_labor,8,1,cc502,猪肉最低价格（元/斤）
cfps2014comm_201906.dta,L_labor,9,1,cc503,牛肉最高价格（元/斤）
cfps2014comm_201906.dta,L_labor,10,1,cc504,牛肉最低价格（元/斤）
cfps2014comm_201906.dta,L_labor,11,1,cc505,鸡蛋最高价格（元/斤）
cfps2014comm_201906.dta,L_labor,12,1,cc506,鸡蛋最低价格（元/斤）
cfps2014comm_201906.dta,L_labor,13,1,ch3,建房大工价格（元/天）
cfps2014comm_201906.dta,L_labor,14,1,ch301,建房小工价格（元/天）
cfps2014comm_201906.dta,L_labor,15,1,ch4,农业总产值（万元）
cfps2014comm_201906.dta,L_labor,16,1,ch5,非农业总产值（万元）
cfps2014comm_201906.dta,L_labor,17,1,ch6,人均纯收入（元）
cfps2014comm_201906.dta,L_labor,18,1,cid10,村居样本代码2010
cfps2014comm_201906.dta,L_labor,19,1,cid14,村居样本代码
cfps2014comm_201906.dta,L_labor,20,1,cj1,最大医疗点面积（平方米）
cfps2014comm_201906.dta,L_labor,21,1,ck101,征地面积(亩)
cfps2014comm_201906.dta,L_labor,22,1,ck102,征地价格(元/亩)
cfps2014comm_201906.dta,L_labor,23,1,ck2,财政总收入(万元)
cfps2014comm_201906.dta,L_labor,24,1,ck202,村集体经济收入(万元)
cfps2014comm_201906.dta,L_labor,25,1,ck203,土地/房屋出租收入(万元)
cfps2014comm_201906.dta,M_intermediate,1,1,ca5,行政区划面积
cfps2014comm_201906.dta,M_intermediate,2,1,ca501,行政区划面积变化
cfps2014comm_201906.dta,M_intermediate,3,1,ca502,行政区划面积变化年（年）
cfps2014comm_201906.dta,M_intermediate,4,1,cc501,猪肉最高价格（元/斤）
cfps2014comm_201906.dta,M_intermediate,5,1,cc502,猪肉最低价格（元/斤）
cfps2014comm_201906.dta,M_intermediate,6,1,cc503,牛肉最高价格（元/斤）
cfps2014comm_201906.dta,M_intermediate,7,1,cc504,牛肉最低价格（元/斤）
cfps2014comm_201906.dta,M_intermediate,8,1,cc505,鸡蛋最高价格（元/斤）
cfps2014comm_201906.dta,M_intermediate,9,1,cc506,鸡蛋最低价格（元/斤）
cfps2014comm_201906.dta,M_intermediate,10,1,ch1,农业劳动力比例 (%)
cfps2014comm_201906.dta,M_intermediate,11,1,ch101,女性劳动力比例 (%)
cfps2014comm_201906.dta,M_intermediate,12,1,ch3,建房大工价格（元/天）
cfps2014comm_201906.dta,M_intermediate,13,1,ch301,建房小工价格（元/天）
cfps2014comm_201906.dta,M_intermediate,14,1,ch302,农忙雇工价格(元/天)
cfps2014comm_201906.dta,M_intermediate,15,1,ch4,农业总产值（万元）
cfps2014comm_201906.dta,M_intermediate,16,1,ch5,非农业总产值（万元）
cfps2014comm_201906.dta,M_intermediate,17,1,ch6,人均纯收入（元）
cfps2014comm_201906.dta,M_intermediate,18,1,cid10,村居样本代码2010
cfps2014comm_201906.dta,M_intermediate,19,1,cid14,村居样本代码
cfps2014comm_201906.dta,M_intermediate,20,1,cj1,最大医疗点面积（平方米）
cfps2014comm_201906.dta,M_intermediate,21,1,ck101,征地面积(亩)
cfps2014comm_201906.dta,M_intermediate,22,1,ck102,征地价格(元/亩)
cfps2014comm_201906.dta,M_intermediate,23,1,ck2,财政总收入(万元)
cfps2014comm_201906.dta,M_intermediate,24,1,ck202,村集体经济收入(万元)
cfps2014comm_201906.dta,M_intermediate,25,1,ck203,土地/房屋出租收入(万元)
cfps2014comm_201906.dta,land_area,1,8,cg601_a_1,土地面积(亩)-耕地
cfps2014comm_201906.dta,land_area,2,6,cg601_a_2,土地面积(亩)-山地
cfps2014comm_201906.dta,land_area,3,6,cg601_a_3,土地面积(亩)-林果地
cfps2014comm_201906.dta,land_area,4,6,cg601_a_4,土地面积(亩)-水面（河、湖、塘、堰等）
cfps2014comm_201906.dta,land_area,5,6,cg601_a_5,土地面积(亩)-牧场
cfps2014comm_201906.dta,land_area,6,5,ck101,征地面积(亩)
cfps2014comm_201906.dta,land_area,7,4,cg6_s_1,拥有土地类型-耕地
cfps2014comm_201906.dta,land_area,8,3,ca5,行政区划面积
cfps2014comm_201906.dta,land_area,9,3,ca501,行政区划面积变化
cfps2014comm_201906.dta,land_area,10,3,ca502,行政区划面积变化年（年）
cfps2014comm_201906.dta,land_area,11,3,cj1,最大医疗点面积（平方米）
cfps2014comm_201906.dta,land_area,12,3,ck102,征地价格(元/亩)
cfps2014comm_201906.dta,land_area,13,3,ck203,土地/房屋出租收入(万元)
cfps2014comm_201906.dta,land_area,14,3,ck204,土地征用收入(万元)
cfps2014comm_201906.dta,land_area,15,2,cg6_s_2,拥有土地类型-山地
cfps2014comm_201906.dta,land_area,16,2,cg6_s_3,拥有土地类型-林果地
cfps2014comm_201906.dta,land_area,17,2,cg6_s_4,拥有土地类型-水面（河、湖、塘、堰等）
cfps2014comm_201906.dta,land_area,18,2,cg6_s_5,拥有土地类型-牧场
cfps2014comm_201906.dta,land_area,19,1,cc501,猪肉最高价格（元/斤）
cfps2014comm_201906.dta,land_area,20,1,cc502,猪肉最低价格（元/斤）
cfps2014comm_201906.dta,land_area,21,1,cc503,牛肉最高价格（元/斤）
cfps2014comm_201906.dta,land_area,22,1,cc504,牛肉最低价格（元/斤）
cfps2014comm_201906.dta,land_area,23,1,cc505,鸡蛋最高价格（元/斤）
cfps2014comm_201906.dta,land_area,24,1,cc506,鸡蛋最低价格（元/斤）
cfps2014comm_201906.dta,land_area,25,1,ch1,农业劳动力比例 (%)
cfps2014comm_201906.dta,plot_count,1,1,ca5,行政区划面积
cfps2014comm_201906.dta,plot_count,2,1,ca501,行政区划面积变化
cfps2014comm_201906.dta,plot_count,3,1,ca502,行政区划面积变化年（年）
cfps2014comm_201906.dta,plot_count,4,1,cc501,猪肉最高价格（元/斤）
cfps2014comm_201906.dta,plot_count,5,1,cc502,猪肉最低价格（元/斤）
cfps2014comm_201906.dta,plot_count,6,1,cc503,牛肉最高价格（元/斤）
cfps2014comm_201906.dta,plot_count,7,1,cc504,牛肉最低价格（元/斤）
cfps2014comm_201906.dta,plot_count,8,1,cc505,鸡蛋最高价格（元/斤）
cfps2014comm_201906.dta,plot_count,9,1,cc506,鸡蛋最低价格（元/斤）
cfps2014comm_201906.dta,plot_count,10,1,ch1,农业劳动力比例 (%)
cfps2014comm_201906.dta,plot_count,11,1,ch101,女性劳动力比例 (%)
cfps2014comm_201906.dta,plot_count,12,1,ch3,建房大工价格（元/天）
cfps2014comm_201906.dta,plot_count,13,1,ch301,建房小工价格（元/天）
cfps2014comm_201906.dta,plot_count,14,1,ch302,农忙雇工价格(元/天)
cfps2014comm_201906.dta,plot_count,15,1,ch4,农业总产值（万元）
cfps2014comm_201906.dta,plot_count,16,1,ch5,非农业总产值（万元）
cfps2014comm_201906.dta,plot_count,17,1,ch6,人均纯收入（元）
cfps2014comm_201906.dta,plot_count,18,1,cid10,村居样本代码2010
cfps2014comm_201906.dta,plot_count,19,1,cid14,村居样本代码
cfps2014comm_201906.dta,plot_count,20,1,cj1,最大医疗点面积（平方米）
cfps2014comm_201906.dta,plot_count,21,1,ck101,征地面积(亩)
cfps2014comm_201906.dta,plot_count,22,1,ck102,征地价格(元/亩)
cfps2014comm_201906.dta,plot_count,23,1,ck2,财政总收入(万元)
cfps2014comm_201906.dta,plot_count,24,1,ck202,村集体经济收入(万元)
cfps2014comm_201906.dta,plot_count,25,1,ck203,土地/房屋出租收入(万元)
cfps2014comm_201906.dta,income_total,1,5,ck2,财政总收入(万元)
cfps2014comm_201906.dta,income_total,2,3,ch6,人均纯收入（元）
cfps2014comm_201906.dta,income_total,3,3,ck202,村集体经济收入(万元)
cfps2014comm_201906.dta,income_total,4,3,ck203,土地/房屋出租收入(万元)
cfps2014comm_201906.dta,income_total,5,3,ck204,土地征用收入(万元)
cfps2014comm_201906.dta,income_total,6,3,ck207,其他收入(万元)
cfps2014comm_201906.dta,income_total,7,1,ca5,行政区划面积
cfps2014comm_201906.dta,income_total,8,1,ca501,行政区划面积变化
cfps2014comm_201906.dta,income_total,9,1,ca502,行政区划面积变化年（年）
cfps2014comm_201906.dta,income_total,10,1,cc501,猪肉最高价格（元/斤）
cfps2014comm_201906.dta,income_total,11,1,cc502,猪肉最低价格（元/斤）
cfps2014comm_201906.dta,income_total,12,1,cc503,牛肉最高价格（元/斤）
cfps2014comm_201906.dta,income_total,13,1,cc504,牛肉最低价格（元/斤）
cfps2014comm_201906.dta,income_total,14,1,cc505,鸡蛋最高价格（元/斤）
cfps2014comm_201906.dta,income_total,15,1,cc506,鸡蛋最低价格（元/斤）
cfps2014comm_201906.dta,income_total,16,1,ch1,农业劳动力比例 (%)
cfps2014comm_201906.dta,income_total,17,1,ch101,女性劳动力比例 (%)
cfps2014comm_201906.dta,income_total,18,1,ch3,建房大工价格（元/天）
cfps2014comm_201906.dta,income_total,19,1,ch301,建房小工价格（元/天）
cfps2014comm_201906.dta,income_total,20,1,ch302,农忙雇工价格(元/天)
cfps2014comm_201906.dta,income_total,21,1,ch4,农业总产值（万元）
cfps2014comm_201906.dta,income_total,22,1,ch5,非农业总产值（万元）
cfps2014comm_201906.dta,income_total,23,1,cid10,村居样本代码2010
cfps2014comm_201906.dta,income_total,24,1,cid14,村居样本代码
cfps2014comm_201906.dta,income_total,25,1,cj1,最大医疗点面积（平方米）
cfps2014comm_201906.dta,asset_total,1,1,ca5,行政区划面积
cfps2014comm_201906.dta,asset_total,2,1,ca501,行政区划面积变化
cfps2014comm_201906.dta,asset_total,3,1,ca502,行政区划面积变化年（年）
cfps2014comm_201906.dta,asset_total,4,1,cc501,猪肉最高价格（元/斤）
cfps2014comm_201906.dta,asset_total,5,1,cc502,猪肉最低价格（元/斤）
cfps2014comm_201906.dta,asset_total,6,1,cc503,牛肉最高价格（元/斤）
cfps2014comm_201906.dta,asset_total,7,1,cc504,牛肉最低价格（元/斤）
cfps2014comm_201906.dta,asset_total,8,1,cc505,鸡蛋最高价格（元/斤）
cfps2014comm_201906.dta,asset_total,9,1,cc506,鸡蛋最低价格（元/斤）
cfps2014comm_201906.dta,asset_total,10,1,ch1,农业劳动力比例 (%)
cfps2014comm_201906.dta,asset_total,11,1,ch101,女性劳动力比例 (%)
cfps2014comm_201906.dta,asset_total,12,1,ch3,建房大工价格（元/天）
cfps2014comm_201906.dta,asset_total,13,1,ch301,建房小工价格（元/天）
cfps2014comm_201906.dta,asset_total,14,1,ch302,农忙雇工价格(元/天)
cfps2014comm_201906.dta,asset_total,15,1,ch4,农业总产值（万元）
cfps2014comm_201906.dta,asset_total,16,1,ch5,非农业总产值（万元）
cfps2014comm_201906.dta,asset_total,17,1,ch6,人均纯收入（元）
cfps2014comm_201906.dta,asset_total,18,1,cid10,村居样本代码2010
cfps2014comm_201906.dta,asset_total,19,1,cid14,村居样本代码
cfps2014comm_201906.dta,asset_total,20,1,cj1,最大医疗点面积（平方米）
cfps2014comm_201906.dta,asset_total,21,1,ck101,征地面积(亩)
cfps2014comm_201906.dta,asset_total,22,1,ck102,征地价格(元/亩)
cfps2014comm_201906.dta,asset_total,23,1,ck2,财政总收入(万元)
cfps2014comm_201906.dta,asset_total,24,1,ck202,村集体经济收入(万元)
cfps2014comm_201906.dta,asset_total,25,1,ck203,土地/房屋出租收入(万元)
cfps2014comm_201906.dta,age,1,1,ca5,行政区划面积
cfps2014comm_201906.dta,age,2,1,ca501,行政区划面积变化
cfps2014comm_201906.dta,age,3,1,ca502,行政区划面积变化年（年）
cfps2014comm_201906.dta,age,4,1,cc501,猪肉最高价格（元/斤）
cfps2014comm_201906.dta,age,5,1,cc502,猪肉最低价格（元/斤）
cfps2014comm_201906.dta,age,6,1,cc503,牛肉最高价格（元/斤）
cfps2014comm_201906.dta,age,7,1,cc504,牛肉最低价格（元/斤）
cfps2014comm_201906.dta,age,8,1,cc505,鸡蛋最高价格（元/斤）
cfps2014comm_201906.dta,age,9,1,cc506,鸡蛋最低价格（元/斤）
cfps2014comm_201906.dta,age,10,1,ch1,农业劳动力比例 (%)
cfps2014comm_201906.dta,age,11,1,ch101,女性劳动力比例 (%)
cfps2014comm_201906.dta,age,12,1,ch3,建房大工价格（元/天）
cfps2014comm_201906.dta,age,13,1,ch301,建房小工价格（元/天）
cfps2014comm_201906.dta,age,14,1,ch302,农忙雇工价格(元/天)
cfps2014comm_201906.dta,age,15,1,ch4,农业总产值（万元）
cfps2014comm_201906.dta,age,16,1,ch5,非农业总产值（万元）
cfps2014comm_201906.dta,age,17,1,ch6,人均纯收入（元）
cfps2014comm_201906.dta,age,18,1,cid10,村居样本代码2010
cfps2014comm_201906.dta,age,19,1,cid14,村居样本代码
cfps2014comm_201906.dta,age,20,1,cj1,最大医疗点面积（平方米）
cfps2014comm_201906.dta,age,21,1,ck101,征地面积(亩)
cfps2014comm_201906.dta,age,22,1,ck102,征地价格(元/亩)
cfps2014comm_201906.dta,age,23,1,ck2,财政总收入(万元)
cfps2014comm_201906.dta,age,24,1,ck202,村集体经济收入(万元)
cfps2014comm_201906.dta,age,25,1,ck203,土地/房屋出租收入(万元)
cfps2014comm_201906.dta,edu,1,3,ck304,教育投资(万元)
cfps2014comm_201906.dta,edu,2,3,cy3,受访者教育程度
cfps2014comm_201906.dta,edu,3,3,cy7,主任教育程度
cfps2014comm_201906.dta,edu,4,1,ca5,行政区划面积
cfps2014comm_201906.dta,edu,5,1,ca501,行政区划面积变化
cfps2014comm_201906.dta,edu,6,1,ca502,行政区划面积变化年（年）
cfps2014comm_201906.dta,edu,7,1,cc501,猪肉最高价格（元/斤）
cfps2014comm_201906.dta,edu,8,1,cc502,猪肉最低价格（元/斤）
cfps2014comm_201906.dta,edu,9,1,cc503,牛肉最高价格（元/斤）
cfps2014comm_201906.dta,edu,10,1,cc504,牛肉最低价格（元/斤）
cfps2014comm_201906.dta,edu,11,1,cc505,鸡蛋最高价格（元/斤）
cfps2014comm_201906.dta,edu,12,1,cc506,鸡蛋最低价格（元/斤）
cfps2014comm_201906.dta,edu,13,1,ch1,农业劳动力比例 (%)
cfps2014comm_201906.dta,edu,14,1,ch101,女性劳动力比例 (%)
cfps2014comm_201906.dta,edu,15,1,ch3,建房大工价格（元/天）
cfps2014comm_201906.dta,edu,16,1,ch301,建房小工价格（元/天）
cfps2014comm_201906.dta,edu,17,1,ch302,农忙雇工价格(元/天)
cfps2014comm_201906.dta,edu,18,1,ch4,农业总产值（万元）
cfps2014comm_201906.dta,edu,19,1,ch5,非农业总产值（万元）
cfps2014comm_201906.dta,edu,20,1,ch6,人均纯收入（元）
cfps2014comm_201906.dta,edu,21,1,cid10,村居样本代码2010
cfps2014comm_201906.dta,edu,22,1,cid14,村居样本代码
cfps2014comm_201906.dta,edu,23,1,cj1,最大医疗点面积（平方米）
cfps2014comm_201906.dta,edu,24,1,ck101,征地面积(亩)
cfps2014comm_201906.dta,edu,25,1,ck102,征地价格(元/亩)
cfps2014comm_201906.dta,health,1,3,cz102,健康状况
cfps2014comm_201906.dta,health,2,1,ca5,行政区划面积
cfps2014comm_201906.dta,health,3,1,ca501,行政区划面积变化
cfps2014comm_201906.dta,health,4,1,ca502,行政区划面积变化年（年）
cfps2014comm_201906.dta,health,5,1,cc501,猪肉最高价格（元/斤）
cfps2014comm_201906.dta,health,6,1,cc502,猪肉最低价格（元/斤）
cfps2014comm_201906.dta,health,7,1,cc503,牛肉最高价格（元/斤）
cfps2014comm_201906.dta,health,8,1,cc504,牛肉最低价格（元/斤）
cfps2014comm_201906.dta,health,9,1,cc505,鸡蛋最高价格（元/斤）
cfps2014comm_201906.dta,health,10,1,cc506,鸡蛋最低价格（元/斤）
cfps2014comm_201906.dta,health,11,1,ch1,农业劳动力比例 (%)
cfps2014comm_201906.dta,health,12,1,ch101,女性劳动力比例 (%)
cfps2014comm_201906.dta,health,13,1,ch3,建房大工价格（元/天）
cfps2014comm_201906.dta,health,14,1,ch301,建房小工价格（元/天）
cfps2014comm_201906.dta,health,15,1,ch302,农忙雇工价格(元/天)
cfps2014comm_201906.dta,health,16,1,ch4,农业总产值（万元）
cfps2014comm_201906.dta,health,17,1,ch5,非农业总产值（万元）
cfps2014comm_201906.dta,health,18,1,ch6,人均纯收入（元）
cfps2014comm_201906.dta,health,19,1,cid10,村居样本代码2010
cfps2014comm_201906.dta,health,20,1,cid14,村居样本代码
cfps2014comm_201906.dta,health,21,1,cj1,最大医疗点面积（平方米）
cfps2014comm_201906.dta,health,22,1,ck101,征地面积(亩)
cfps2014comm_201906.dta,health,23,1,ck102,征地价格(元/亩)
cfps2014comm_201906.dta,health,24,1,ck2,财政总收入(万元)
